1756054226	171388928
1756054231	171388928
1756054236	171409408
1756054241	171409408
1756054246	171409408
1756054251	171409408
1756054256	171409408
1756054261	171409408
1756054266	171421696
1756054271	171421696
1756054276	171421696
1756054281	171446272
1756054286	171446272
1756054291	171446272
1756054296	171708416
1756054301	171700224
1756054306	171700224
1756054311	171438080
1756054316	171573248
1756054321	171573248
1756054326	171573248
1756054331	171589632
1756054336	171593728
1756054341	171585536
1756054346	171585536
1756054351	171597824
1756054356	171597824
1756054361	171597824
1756054366	171601920
1756054371	171474944
1756054376	171474944
1756054381	171487232
1756054386	171626496
1756054391	171626496
1756054396	171626496
1756054401	171667456
1756054406	171573248
1756054411	171573248
1756054416	171552768
1756054421	171552768
1756054426	171655168
1756054431	171773952
1756054436	171773952
1756054441	171773952
1756054446	171782144
1756054451	171782144
1756054456	171655168
1756054461	171765760
1756054466	171765760
1756054471	171888640
1756054476	171888640
1756054481	171638784
1756054486	171638784
1756054491	171659264
1756054496	171659264
1756054501	171659264
1756054506	171520000
1756054511	171520000
1756054516	171524096
1756054521	171528192
1756054526	171540480
1756054531	171667456
1756054536	171667456
1756054541	171671552
1756054546	171667456
1756054551	171667456
1756054556	171831296
1756054561	171831296
1756054566	171700224
1756054571	171679744
1756054576	171679744
1756054581	171679744
1756054586	171810816
