1756054226	0.0015770104617985974
1756054231	0.0015666516365723565
1756054236	0.0016563363781141888
1756054241	0.0016563363781141888
1756054246	0.0016693752844047902
1756054251	0.002002991356207282
1756054256	0.002002991356207282
1756054261	0.002002991356207282
1756054266	0.0024705716480460443
1756054271	0.0024705716480460443
1756054276	0.0024705716480460443
1756054281	0.0029969031574046253
1756054286	0.0032414117186352755
1756054291	0.0032414117186352755
1756054296	0.0029926082868774336
1756054301	0.004071591568000283
1756054306	0.004071591568000283
1756054311	0.004471568819095973
1756054316	0.005045906079306321
1756054321	0.005045906079306321
1756054326	0.005706240782008592
1756054331	0.005706240782008593
1756054336	0.006200751320254801
1756054341	0.006200751320254801
1756054346	0.0066504516390947345
1756054351	0.007186500248598446
1756054356	0.007575771994562036
1756054361	0.007575771994562036
1756054366	0.0080840401121781
1756054371	0.008504491407115006
1756054376	0.008504491407115006
1756054381	0.009125471302890681
1756054386	0.009695801538021086
1756054391	0.009695801538021086
1756054396	0.009695801538021086
1756054401	0.010712212735474663
1756054406	0.010712212735474663
1756054411	0.010712212735474663
1756054416	0.011074927479759323
1756054421	0.0116420574545306
1756054426	0.0116420574545306
1756054431	0.012074440569209024
1756054436	0.012670101661612048
1756054441	0.012670101661612048
1756054446	0.01336584670485832
1756054451	0.01336584670485832
1756054456	0.013994613087965017
1756054461	0.014447117558402434
1756054466	0.014447117558402434
1756054471	0.014896796763966368
1756054476	0.013456711006796436
1756054481	0.015695347309108286
1756054486	0.01608480107099528
1756054491	0.016749897863763893
1756054496	0.016749897863763893
1756054501	0.01587928697764581
1756054506	0.018158372026255084
1756054511	0.018158372026255084
1756054516	0.018158372026255084
1756054521	0.01969931907888583
1756054526	0.01969931907888583
1756054531	0.020334314082942576
1756054536	0.020991627915877307
1756054541	0.020991627915877307
1756054546	0.02149689882026845
1756054551	0.022372443892811313
1756054556	0.022967322127561578
1756054561	0.022967322127561578
1756054566	0.023589089628309776
1756054571	0.024452839319337616
1756054576	0.024452839319337616
1756054581	0.02365757954058406
1756054586	0.02362251150560475
