1756055706	0.25504497046862573
1756055711	0.27593275124662475
1756055716	12.58684554853215
1756055721	23.30017980209802
1756055726	25.208427774602363
1756055731	41.31728802314653
1756055736	51.737694009349795
1756055741	55.974929538601025
1756055746	70.06615926137516
1756055751	80.15699071871094
1756055756	86.72172182036779
1756055761	98.8150304996038
1756055766	96.40699883714053
1756055771	104.30257997122416
1756055776	104.04879936605055
1756055781	95.96977888776576
1756055786	103.82955239765852
1756055791	103.4775076940088
1756055796	95.44147144893788
1756055801	103.25797741293337
1756055806	102.92464478558134
1756055811	94.89494651221939
1756055816	102.66669294597632
1756055821	102.37178187715386
1756055826	94.5488140522977
