1756055706	95
1756055711	95
1756055716	95
1756055721	95
1756055726	95
1756055731	95
1756055736	95
1756055741	95
1756055746	95
1756055751	95
1756055756	95
1756055761	95
1756055766	95
1756055771	95
1756055776	95
1756055781	95
1756055786	95
1756055791	95
1756055796	95
1756055801	95
1756055806	94.99999999999999
1756055811	94.99999999999999
1756055816	94.99999999999999
1756055821	95
1756055826	94.99999999999999
